Market,Product,Country,Date,Retail (MT),Wholesale (MT),Currency
Ruhengeri,Maize,Rwanda,3/23/2011,0,118810,RWF
Ruhengeri,Maize,Rwanda,3/25/2011,0,119439,RWF
Ruhengeri,Maize,Rwanda,3/29/2011,0,119587,RWF
Ruhengeri,Maize,Rwanda,3/31/2011,0,120095,RWF
Ruhengeri,Maize,Rwanda,4/5/2011,0,119307,RWF
Ruhengeri,Maize,Rwanda,4/7/2011,0,119457,RWF
Ruhengeri,Maize,Rwanda,4/13/2011,0,119384,RWF
Ruhengeri,Maize,Rwanda,4/16/2011,0,119425,RWF
Ruhengeri,Maize,Rwanda,4/26/2011,0,119555,RWF
Ruhengeri,Maize,Rwanda,4/27/2011,0,119476,RWF
Ruhengeri,Maize,Rwanda,4/30/2011,0,119245,RWF
Ruhengeri,Maize,Rwanda,5/23/2011,0,200000,RWF
Ruhengeri,Maize,Rwanda,5/25/2011,0,199493,RWF
Ruhengeri,Maize,Rwanda,5/26/2011,0,199542,RWF
Ruhengeri,Maize,Rwanda,5/26/2011,0,199542,RWF
Ruhengeri,Maize,Rwanda,5/27/2011,0,199876,RWF
Ruhengeri,Maize,Rwanda,5/30/2011,0,198271,RWF
Ruhengeri,Maize,Rwanda,6/5/2011,0,200010,RWF
Ruhengeri,Maize,Rwanda,6/7/2011,0,198221,RWF
Ruhengeri,Maize,Rwanda,6/8/2011,0,199848,RWF
Ruhengeri,Maize,Rwanda,6/9/2011,0,199758,RWF
Ruhengeri,Maize,Rwanda,6/14/2011,0,199446,RWF
Ruhengeri,Maize,Rwanda,6/16/2011,0,198472,RWF
Ruhengeri,Maize,Rwanda,6/17/2011,0,200080,RWF
Ruhengeri,Maize,Rwanda,6/21/2011,0,198998,RWF
Ruhengeri,Maize,Rwanda,6/26/2011,0,199770,RWF
Ruhengeri,Maize,Rwanda,6/30/2011,0,199653,RWF
Ruhengeri,Maize,Rwanda,7/5/2011,0,198290,RWF
Ruhengeri,Maize,Rwanda,7/8/2011,0,199704,RWF
Ruhengeri,Maize,Rwanda,7/14/2011,0,199664,RWF
Ruhengeri,Maize,Rwanda,7/18/2011,0,200416,RWF
Ruhengeri,Maize,Rwanda,7/19/2011,0,200550,RWF
Ruhengeri,Maize,Rwanda,7/20/2011,0,201413,RWF
Ruhengeri,Maize,Rwanda,7/21/2011,0,199719,RWF
Ruhengeri,Maize,Rwanda,7/22/2011,0,199257,RWF
Ruhengeri,Maize,Rwanda,8/2/2011,0,200526,RWF
Ruhengeri,Maize,Rwanda,8/15/2011,0,199852,RWF
Ruhengeri,Maize,Rwanda,8/17/2011,0,198760,RWF
Ruhengeri,Maize,Rwanda,8/22/2011,0,198737,RWF
Ruhengeri,Maize,Rwanda,8/26/2011,0,199365,RWF
Ruhengeri,Maize,Rwanda,8/29/2011,0,198281,RWF
Ruhengeri,Maize,Rwanda,9/14/2011,0,200042,RWF
Ruhengeri,Maize,Rwanda,9/15/2011,0,200417,RWF
Ruhengeri,Maize,Rwanda,9/16/2011,0,199736,RWF
Ruhengeri,Maize,Rwanda,9/19/2011,0,200010,RWF
Ruhengeri,Maize,Rwanda,9/20/2011,0,199653,RWF
Ruhengeri,Maize,Rwanda,9/21/2011,0,198438,RWF
Ruhengeri,Maize,Rwanda,9/22/2011,0,199664,RWF
Ruhengeri,Maize,Rwanda,9/23/2011,0,199698,RWF
Ruhengeri,Maize,Rwanda,9/24/2011,0,199604,RWF
Ruhengeri,Maize,Rwanda,9/27/2011,0,199811,RWF
Ruhengeri,Maize,Rwanda,9/30/2011,0,201397,RWF
Ruhengeri,Maize,Rwanda,10/1/2011,0,201549,RWF
Ruhengeri,Maize,Rwanda,10/3/2011,0,201620,RWF
Ruhengeri,Maize,Rwanda,10/4/2011,0,216763,RWF
Ruhengeri,Maize,Rwanda,10/5/2011,0,199591,RWF
Ruhengeri,Maize,Rwanda,10/6/2011,0,197703,RWF
Ruhengeri,Maize,Rwanda,10/7/2011,0,199437,RWF
Ruhengeri,Maize,Rwanda,10/10/2011,0,199405,RWF
Ruhengeri,Maize,Rwanda,10/11/2011,0,192652,RWF
Ruhengeri,Maize,Rwanda,10/12/2011,0,199189,RWF
Ruhengeri,Maize,Rwanda,10/13/2011,0,299361,RWF
Ruhengeri,Maize,Rwanda,10/14/2011,0,300055,RWF
Ruhengeri,Maize,Rwanda,10/15/2011,0,294071,RWF
Ruhengeri,Maize,Rwanda,10/17/2011,0,280137,RWF
Ruhengeri,Maize,Rwanda,10/18/2011,0,279281,RWF
Ruhengeri,Maize,Rwanda,10/19/2011,0,299756,RWF
Ruhengeri,Maize,Rwanda,10/20/2011,0,298738,RWF
Ruhengeri,Maize,Rwanda,10/21/2011,0,249277,RWF
Ruhengeri,Maize,Rwanda,11/7/2011,0,300909,RWF
Ruhengeri,Maize,Rwanda,11/8/2011,0,298650,RWF
Ruhengeri,Maize,Rwanda,11/9/2011,0,299219,RWF
Ruhengeri,Maize,Rwanda,11/9/2011,0,599032,RWF
Ruhengeri,Maize,Rwanda,11/10/2011,0,299882,RWF
Ruhengeri,Maize,Rwanda,11/11/2011,0,299347,RWF
Ruhengeri,Maize,Rwanda,11/11/2011,0,299347,RWF
Ruhengeri,Maize,Rwanda,11/16/2011,0,299718,RWF
Ruhengeri,Maize,Rwanda,11/16/2011,0,299718,RWF
Ruhengeri,Maize,Rwanda,11/18/2011,0,300500,RWF
Ruhengeri,Maize,Rwanda,11/18/2011,0,300500,RWF
Ruhengeri,Maize,Rwanda,11/28/2011,0,299187,RWF
Ruhengeri,Maize,Rwanda,11/28/2011,0,299187,RWF
Ruhengeri,Maize,Rwanda,11/29/2011,0,299176,RWF
Ruhengeri,Maize,Rwanda,11/29/2011,0,299176,RWF
Ruhengeri,Maize,Rwanda,11/30/2011,0,297995,RWF
Ruhengeri,Maize,Rwanda,11/30/2011,0,299766,RWF
Ruhengeri,Maize,Rwanda,12/1/2011,0,297964,RWF
Ruhengeri,Maize,Rwanda,12/1/2011,0,297964,RWF
Ruhengeri,Maize,Rwanda,12/2/2011,0,298087,RWF
Ruhengeri,Maize,Rwanda,12/2/2011,0,298087,RWF
Ruhengeri,Maize,Rwanda,12/5/2011,0,301995,RWF
Ruhengeri,Maize,Rwanda,12/5/2011,0,301995,RWF
Ruhengeri,Maize,Rwanda,12/6/2011,0,299906,RWF
Ruhengeri,Maize,Rwanda,12/6/2011,0,299906,RWF
Ruhengeri,Maize,Rwanda,12/7/2011,0,299211,RWF
Ruhengeri,Maize,Rwanda,12/7/2011,0,299211,RWF
Ruhengeri,Maize,Rwanda,12/8/2011,0,299488,RWF
Ruhengeri,Maize,Rwanda,12/8/2011,0,299488,RWF
Ruhengeri,Maize,Rwanda,12/12/2011,0,298490,RWF
Ruhengeri,Maize,Rwanda,12/12/2011,0,298490,RWF
Ruhengeri,Maize,Rwanda,12/13/2011,0,298518,RWF
Ruhengeri,Maize,Rwanda,12/13/2011,0,298518,RWF
Ruhengeri,Maize,Rwanda,12/14/2011,0,298651,RWF
Ruhengeri,Maize,Rwanda,12/14/2011,0,298651,RWF
Ruhengeri,Maize,Rwanda,12/19/2011,0,298120,RWF
Ruhengeri,Maize,Rwanda,12/19/2011,0,248334,RWF
Ruhengeri,Maize,Rwanda,12/20/2011,0,297646,RWF
Ruhengeri,Maize,Rwanda,12/20/2011,0,247939,RWF
Ruhengeri,Maize,Rwanda,12/21/2011,0,299221,RWF
Ruhengeri,Maize,Rwanda,12/21/2011,0,249252,RWF
Ruhengeri,Maize,Rwanda,12/22/2011,0,299041,RWF
Ruhengeri,Maize,Rwanda,12/22/2011,0,299041,RWF
Ruhengeri,Maize,Rwanda,12/23/2011,0,297866,RWF
Ruhengeri,Maize,Rwanda,12/23/2011,0,297866,RWF
Ruhengeri,Maize,Rwanda,12/24/2011,0,298636,RWF
Ruhengeri,Maize,Rwanda,12/24/2011,0,298636,RWF
Ruhengeri,Maize,Rwanda,12/26/2011,0,300131,RWF
Ruhengeri,Maize,Rwanda,12/26/2011,0,300131,RWF
Ruhengeri,Maize,Rwanda,12/27/2011,0,300131,RWF
Ruhengeri,Maize,Rwanda,12/27/2011,0,300131,RWF
Ruhengeri,Maize,Rwanda,12/28/2011,0,300779,RWF
Ruhengeri,Maize,Rwanda,12/28/2011,0,300779,RWF
Ruhengeri,Maize,Rwanda,12/29/2011,0,299339,RWF
Ruhengeri,Maize,Rwanda,12/29/2011,0,299339,RWF
Ruhengeri,Maize,Rwanda,12/30/2011,0,299338,RWF
Ruhengeri,Maize,Rwanda,12/30/2011,0,299338,RWF
Ruhengeri,Maize,Rwanda,1/2/2012,0,299750,RWF
Ruhengeri,Maize,Rwanda,1/2/2012,0,299750,RWF
Ruhengeri,Maize,Rwanda,1/3/2012,0,300305,RWF
Ruhengeri,Maize,Rwanda,1/3/2012,0,300305,RWF
Ruhengeri,Maize,Rwanda,1/4/2012,0,297842,RWF
Ruhengeri,Maize,Rwanda,1/5/2012,0,298924,RWF
Ruhengeri,Maize,Rwanda,1/5/2012,0,298924,RWF
Ruhengeri,Maize,Rwanda,1/6/2012,0,298999,RWF
Ruhengeri,Maize,Rwanda,1/6/2012,0,298999,RWF
Ruhengeri,Maize,Rwanda,1/7/2012,0,300242,RWF
Ruhengeri,Maize,Rwanda,1/7/2012,0,300242,RWF
Ruhengeri,Maize,Rwanda,1/19/2012,0,299332,RWF
Ruhengeri,Maize,Rwanda,1/20/2012,0,299502,RWF
Ruhengeri,Maize,Rwanda,1/27/2012,0,249708,RWF
Ruhengeri,Maize,Rwanda,1/30/2012,0,250384,RWF
Ruhengeri,Maize,Rwanda,1/31/2012,0,251615,RWF
Ruhengeri,Maize,Rwanda,2/2/2012,0,254251,RWF
Ruhengeri,Maize,Rwanda,2/6/2012,0,252741,RWF
Ruhengeri,Maize,Rwanda,2/7/2012,0,298360,RWF
Ruhengeri,Maize,Rwanda,2/8/2012,0,299630,RWF
Ruhengeri,Maize,Rwanda,2/9/2012,0,299431,RWF
Ruhengeri,Maize,Rwanda,2/10/2012,0,298561,RWF
Ruhengeri,Maize,Rwanda,2/13/2012,0,298467,RWF
Ruhengeri,Maize,Rwanda,2/14/2012,0,298491,RWF
Ruhengeri,Maize,Rwanda,2/14/2012,0,298491,RWF
Ruhengeri,Maize,Rwanda,2/15/2012,0,298882,RWF
Ruhengeri,Maize,Rwanda,2/15/2012,0,298882,RWF
Ruhengeri,Maize,Rwanda,2/16/2012,0,298306,RWF
Ruhengeri,Maize,Rwanda,2/16/2012,0,298306,RWF
Ruhengeri,Maize,Rwanda,2/17/2012,0,279805,RWF
Ruhengeri,Maize,Rwanda,2/17/2012,0,299450,RWF
Ruhengeri,Maize,Rwanda,2/20/2012,0,297377,RWF
Ruhengeri,Maize,Rwanda,2/20/2012,0,297377,RWF
Ruhengeri,Maize,Rwanda,2/22/2012,0,298523,RWF
Ruhengeri,Maize,Rwanda,2/22/2012,0,298523,RWF
Ruhengeri,Maize,Rwanda,2/23/2012,0,298817,RWF
Ruhengeri,Maize,Rwanda,2/23/2012,0,298817,RWF
Ruhengeri,Maize,Rwanda,2/24/2012,0,299129,RWF
Ruhengeri,Maize,Rwanda,2/24/2012,0,299129,RWF
Ruhengeri,Maize,Rwanda,2/27/2012,0,296146,RWF
Ruhengeri,Maize,Rwanda,2/27/2012,0,296146,RWF
Ruhengeri,Maize,Rwanda,2/28/2012,0,297329,RWF
Ruhengeri,Maize,Rwanda,2/28/2012,0,297329,RWF
Ruhengeri,Maize,Rwanda,2/29/2012,0,300665,RWF
Ruhengeri,Maize,Rwanda,2/29/2012,0,300665,RWF
Ruhengeri,Maize,Rwanda,3/1/2012,0,299895,RWF
Ruhengeri,Maize,Rwanda,3/1/2012,0,299895,RWF
Ruhengeri,Maize,Rwanda,3/2/2012,0,300143,RWF
Ruhengeri,Maize,Rwanda,3/2/2012,0,300143,RWF
Ruhengeri,Maize,Rwanda,3/5/2012,0,298238,RWF
Ruhengeri,Maize,Rwanda,3/5/2012,0,298238,RWF
Ruhengeri,Maize,Rwanda,3/7/2012,0,300515,RWF
Ruhengeri,Maize,Rwanda,3/7/2012,0,300515,RWF
Ruhengeri,Maize,Rwanda,3/15/2012,0,300171,RWF
Ruhengeri,Maize,Rwanda,3/15/2012,0,300171,RWF
Ruhengeri,Maize,Rwanda,3/17/2012,0,304297,RWF
Ruhengeri,Maize,Rwanda,3/17/2012,0,304297,RWF
Ruhengeri,Maize,Rwanda,3/19/2012,0,296016,RWF
Ruhengeri,Maize,Rwanda,3/19/2012,0,296016,RWF
Ruhengeri,Maize,Rwanda,3/20/2012,0,297465,RWF
Ruhengeri,Maize,Rwanda,3/20/2012,0,297465,RWF
Ruhengeri,Maize,Rwanda,3/21/2012,0,299762,RWF
Ruhengeri,Maize,Rwanda,3/21/2012,0,299762,RWF
Ruhengeri,Maize,Rwanda,3/22/2012,0,299739,RWF
Ruhengeri,Maize,Rwanda,3/22/2012,0,299739,RWF
Ruhengeri,Maize,Rwanda,3/23/2012,0,299863,RWF
Ruhengeri,Maize,Rwanda,3/23/2012,0,299863,RWF
Ruhengeri,Maize,Rwanda,3/26/2012,0,296412,RWF
Ruhengeri,Maize,Rwanda,3/26/2012,0,296412,RWF
Ruhengeri,Maize,Rwanda,3/29/2012,0,299680,RWF
Ruhengeri,Maize,Rwanda,3/29/2012,0,299680,RWF
Ruhengeri,Maize,Rwanda,4/3/2012,0,298232,RWF
Ruhengeri,Maize,Rwanda,4/3/2012,0,298232,RWF
Ruhengeri,Maize,Rwanda,4/18/2012,302603,242082,RWF
Ruhengeri,Maize,Rwanda,4/19/2012,302914,242331,RWF
Ruhengeri,Maize,Rwanda,4/20/2012,302357,241885,RWF
Ruhengeri,Maize,Rwanda,4/23/2012,300670,240536,RWF
Ruhengeri,Maize,Rwanda,4/24/2012,302634,242107,RWF
Ruhengeri,Maize,Rwanda,4/25/2012,301887,241509,RWF
Ruhengeri,Maize,Rwanda,4/26/2012,302634,242107,RWF
Ruhengeri,Maize,Rwanda,4/27/2012,302364,241891,RWF
Ruhengeri,Maize,Rwanda,4/30/2012,320532,250415,RWF
Ruhengeri,Maize,Rwanda,5/1/2012,320472,250368,RWF
Ruhengeri,Maize,Rwanda,5/2/2012,323332,252603,RWF
Ruhengeri,Maize,Rwanda,5/3/2012,322134,251667,RWF
Ruhengeri,Maize,Rwanda,5/4/2012,322651,252071,RWF
Ruhengeri,Maize,Rwanda,5/7/2012,320795,250620,RWF
Ruhengeri,Maize,Rwanda,5/8/2012,321187,250927,RWF
Ruhengeri,Maize,Rwanda,5/9/2012,321427,251115,RWF
Ruhengeri,Maize,Rwanda,5/10/2012,320643,250502,RWF
Ruhengeri,Maize,Rwanda,5/11/2012,333589,260616,RWF
Ruhengeri,Maize,Rwanda,5/14/2012,319939,249952,RWF
Ruhengeri,Maize,Rwanda,5/15/2012,320800,250625,RWF
Ruhengeri,Maize,Rwanda,5/16/2012,322730,252133,RWF
Ruhengeri,Maize,Rwanda,5/17/2012,322923,252283,RWF
Ruhengeri,Maize,Rwanda,5/18/2012,321561,251219,RWF
Ruhengeri,Maize,Rwanda,5/21/2012,317164,247784,RWF
Ruhengeri,Maize,Rwanda,5/22/2012,318987,249209,RWF
Ruhengeri,Maize,Rwanda,5/23/2012,322278,302135,RWF
Ruhengeri,Maize,Rwanda,5/24/2012,321797,301685,RWF
Ruhengeri,Maize,Rwanda,5/25/2012,320603,300565,RWF
Ruhengeri,Maize,Rwanda,5/29/2012,300000,280000,RWF
Ruhengeri,Maize,Rwanda,5/30/2012,299181,249318,RWF
Ruhengeri,Maize,Rwanda,6/5/2012,299406,279446,RWF
Ruhengeri,Maize,Rwanda,6/11/2012,315565,295842,RWF
Ruhengeri,Maize,Rwanda,6/12/2012,317246,297418,RWF
Ruhengeri,Maize,Rwanda,6/13/2012,319415,299451,RWF
Ruhengeri,Maize,Rwanda,6/14/2012,320000,300000,RWF
Ruhengeri,Maize,Rwanda,12/21/2012,300935,280872,RWF
Ruhengeri,Maize,Rwanda,12/22/2012,300836,280781,RWF
Ruhengeri,Maize,Rwanda,12/24/2012,306444,286014,RWF
Ruhengeri,Maize,Rwanda,12/25/2012,298989,279056,RWF
Ruhengeri,Maize,Rwanda,12/26/2012,293018,263716,RWF
Ruhengeri,Maize,Rwanda,12/27/2012,304875,275371,RWF
Ruhengeri,Maize,Rwanda,12/28/2012,313845,283473,RWF
Ruhengeri,Maize,Rwanda,12/31/2012,310759,280686,RWF
Ruhengeri,Maize,Rwanda,1/3/2013,312611,282359,RWF
Ruhengeri,Maize,Rwanda,1/4/2013,300049,270044,RWF
Ruhengeri,Maize,Rwanda,1/7/2013,311675,271459,RWF
Ruhengeri,Maize,Rwanda,1/8/2013,308839,268988,RWF
Ruhengeri,Maize,Rwanda,1/9/2013,310000,270000,RWF
Ruhengeri,Maize,Rwanda,1/10/2013,310000,270000,RWF
Ruhengeri,Maize,Rwanda,1/11/2013,300000,270000,RWF
Ruhengeri,Maize,Rwanda,1/14/2013,300000,260000,RWF
Ruhengeri,Maize,Rwanda,1/15/2013,286067,246609,RWF
Ruhengeri,Maize,Rwanda,1/16/2013,283895,263617,RWF
Ruhengeri,Maize,Rwanda,1/17/2013,277649,257817,RWF
Ruhengeri,Maize,Rwanda,1/21/2013,277311,247599,RWF
Ruhengeri,Maize,Rwanda,1/22/2013,250000,230000,RWF
Ruhengeri,Maize,Rwanda,1/23/2013,250370,230340,RWF
Ruhengeri,Maize,Rwanda,1/24/2013,240355,210311,RWF
Ruhengeri,Maize,Rwanda,1/25/2013,250370,220325,RWF
Ruhengeri,Maize,Rwanda,1/28/2013,248441,218628,RWF
Ruhengeri,Maize,Rwanda,1/29/2013,250000,220000,RWF
Ruhengeri,Maize,Rwanda,2/1/2013,250000,220000,RWF
Ruhengeri,Maize,Rwanda,2/4/2013,230000,200000,RWF
Ruhengeri,Maize,Rwanda,2/5/2013,230000,200000,RWF
Ruhengeri,Maize,Rwanda,2/6/2013,230000,200000,RWF
Ruhengeri,Maize,Rwanda,2/7/2013,220000,200000,RWF
Ruhengeri,Maize,Rwanda,2/8/2013,250000,200000,RWF
Ruhengeri,Maize,Rwanda,2/11/2013,222611,182136,RWF
Ruhengeri,Maize,Rwanda,2/12/2013,222611,182136,RWF
Ruhengeri,Maize,Rwanda,2/13/2013,222611,202373,RWF
Ruhengeri,Maize,Rwanda,2/14/2013,236406,214914,RWF
Ruhengeri,Maize,Rwanda,2/15/2013,226272,205702,RWF
Ruhengeri,Maize,Rwanda,2/18/2013,222611,202373,RWF
Ruhengeri,Maize,Rwanda,2/19/2013,224242,203856,RWF
Ruhengeri,Maize,Rwanda,2/20/2013,226309,205735,RWF
Ruhengeri,Maize,Rwanda,2/21/2013,225149,204680,RWF
Ruhengeri,Maize,Rwanda,2/22/2013,232436,211305,RWF
Ruhengeri,Maize,Rwanda,2/25/2013,227686,206988,RWF
Ruhengeri,Maize,Rwanda,2/26/2013,236170,214700,RWF
Ruhengeri,Maize,Rwanda,2/27/2013,230659,209690,RWF
Ruhengeri,Maize,Rwanda,2/28/2013,229898,208998,RWF
Ruhengeri,Maize,Rwanda,3/1/2013,229608,208734,RWF
Ruhengeri,Maize,Rwanda,3/4/2013,225729,205208,RWF
Ruhengeri,Maize,Rwanda,3/5/2013,227614,206922,RWF
Ruhengeri,Maize,Rwanda,3/6/2013,229282,208438,RWF
Ruhengeri,Maize,Rwanda,3/7/2013,228085,207350,RWF
Ruhengeri,Maize,Rwanda,3/8/2013,229318,208471,RWF
Ruhengeri,Maize,Rwanda,3/11/2013,228049,207317,RWF
Ruhengeri,Maize,Rwanda,3/12/2013,230732,209756,RWF
Ruhengeri,Maize,Rwanda,3/13/2013,231566,210514,RWF
Ruhengeri,Maize,Rwanda,3/14/2013,225801,205274,RWF
Ruhengeri,Maize,Rwanda,3/15/2013,226816,206197,RWF
Ruhengeri,Maize,Rwanda,3/18/2013,219153,199230,RWF
Ruhengeri,Maize,Rwanda,3/19/2013,225822,205293,RWF
Ruhengeri,Maize,Rwanda,3/25/2013,222282,202075,RWF
Ruhengeri,Maize,Rwanda,3/27/2013,222361,202147,RWF
Ruhengeri,Maize,Rwanda,3/28/2013,230360,202070,RWF
Ruhengeri,Maize,Rwanda,4/1/2013,256123,232839,RWF
Ruhengeri,Maize,Rwanda,4/2/2013,222787,202534,RWF
Ruhengeri,Maize,Rwanda,4/3/2013,222357,202143,RWF
Ruhengeri,Maize,Rwanda,4/4/2013,222359,202145,RWF
Ruhengeri,Maize,Rwanda,4/5/2013,222618,202380,RWF
Ruhengeri,Maize,Rwanda,4/8/2013,222647,202406,RWF
Ruhengeri,Maize,Rwanda,4/11/2013,222702,202456,RWF
Ruhengeri,Maize,Rwanda,4/12/2013,222712,202466,RWF
Ruhengeri,Maize,Rwanda,4/15/2013,222723,202476,RWF
Ruhengeri,Maize,Rwanda,4/16/2013,222392,202175,RWF
Ruhengeri,Maize,Rwanda,4/18/2013,222699,202454,RWF
Ruhengeri,Maize,Rwanda,4/19/2013,223050,202773,RWF
Ruhengeri,Maize,Rwanda,4/23/2013,222372,202157,RWF
Ruhengeri,Maize,Rwanda,4/24/2013,222389,202172,RWF
Ruhengeri,Maize,Rwanda,4/25/2013,222743,202494,RWF
Ruhengeri,Maize,Rwanda,4/29/2013,221663,201512,RWF
Ruhengeri,Maize,Rwanda,5/2/2013,220598,200544,RWF
Ruhengeri,Maize,Rwanda,5/3/2013,220239,200217,RWF
Ruhengeri,Maize,Rwanda,5/6/2013,230007,209097,RWF
Ruhengeri,Maize,Rwanda,5/7/2013,226873,206249,RWF
Ruhengeri,Maize,Rwanda,5/8/2013,226517,205925,RWF
Ruhengeri,Maize,Rwanda,5/9/2013,226288,205717,RWF
Ruhengeri,Maize,Rwanda,5/13/2013,224271,203883,RWF
Ruhengeri,Maize,Rwanda,5/14/2013,227606,206915,RWF
Ruhengeri,Maize,Rwanda,5/15/2013,227167,206516,RWF
Ruhengeri,Maize,Rwanda,5/17/2013,227516,206833,RWF
Ruhengeri,Maize,Rwanda,5/21/2013,350350,318500,RWF
Ruhengeri,Maize,Rwanda,5/23/2013,350405,318550,RWF
Ruhengeri,Maize,Rwanda,5/24/2013,352000,320000,RWF
Ruhengeri,Maize,Rwanda,5/27/2013,351450,319500,RWF
Ruhengeri,Maize,Rwanda,5/28/2013,351450,319500,RWF
Ruhengeri,Maize,Rwanda,5/29/2013,351450,319500,RWF
Ruhengeri,Maize,Rwanda,5/30/2013,353650,321500,RWF
Ruhengeri,Maize,Rwanda,5/31/2013,351450,319500,RWF
Ruhengeri,Maize,Rwanda,6/3/2013,351450,319500,RWF
Ruhengeri,Maize,Rwanda,6/4/2013,380050,345500,RWF
Ruhengeri,Maize,Rwanda,6/5/2013,348700,317000,RWF
Ruhengeri,Maize,Rwanda,6/6/2013,351450,319500,RWF
Ruhengeri,Maize,Rwanda,6/7/2013,349800,318000,RWF
Ruhengeri,Maize,Rwanda,6/10/2013,352550,320500,RWF
Ruhengeri,Maize,Rwanda,6/11/2013,351450,319500,RWF
Ruhengeri,Maize,Rwanda,6/12/2013,349800,318000,RWF
Ruhengeri,Maize,Rwanda,6/13/2013,349250,317500,RWF
Ruhengeri,Maize,Rwanda,6/14/2013,349800,318000,RWF
Ruhengeri,Maize,Rwanda,8/28/2013,220000,200000,RWF
Ruhengeri,Maize,Rwanda,10/30/2013,300000,280000,RWF
Ruhengeri,Maize,Rwanda,12/9/2013,320000,300000,RWF
Ruhengeri,Maize,Rwanda,12/10/2013,323025,302836,RWF
Ruhengeri,Maize,Rwanda,12/31/2013,279800,249821,RWF
Ruhengeri,Maize,Rwanda,1/2/2014,280000,250000,RWF
Ruhengeri,Maize,Rwanda,2/4/2014,230000,200000,RWF
Ruhengeri,Maize,Rwanda,2/6/2014,228289,198512,RWF
Ruhengeri,Maize,Rwanda,2/7/2014,227262,217381,RWF
Ruhengeri,Maize,Rwanda,3/18/2014,180000,150000,RWF
Ruhengeri,Maize,Rwanda,5/14/2014,200000,180000,RWF
Ruhengeri,Maize,Rwanda,7/14/2014,240000,210000,RWF
Ruhengeri,Maize,Rwanda,7/17/2014,238934,209067,RWF
Ruhengeri,Maize,Rwanda,7/18/2014,238578,208755,RWF
Ruhengeri,Maize,Rwanda,7/21/2014,239285,209374,RWF
Ruhengeri,Maize,Rwanda,7/22/2014,240000,210000,RWF
Ruhengeri,Maize,Rwanda,7/23/2014,240000,210000,RWF
Ruhengeri,Maize,Rwanda,7/24/2014,220000,210000,RWF
Ruhengeri,Maize,Rwanda,7/25/2014,220000,210000,RWF
Ruhengeri,Maize,Rwanda,7/28/2014,220000,210000,RWF
Ruhengeri,Maize,Rwanda,7/29/2014,236568,225814,RWF
Ruhengeri,Maize,Rwanda,7/30/2014,223887,213710,RWF
Ruhengeri,Maize,Rwanda,7/31/2014,222657,212536,RWF
Ruhengeri,Maize,Rwanda,8/1/2014,222663,212542,RWF
Ruhengeri,Maize,Rwanda,8/4/2014,220321,210306,RWF
Ruhengeri,Maize,Rwanda,8/5/2014,217755,207857,RWF
Ruhengeri,Maize,Rwanda,8/8/2014,220968,210924,RWF
Ruhengeri,Maize,Rwanda,8/12/2014,248540,208773,RWF
Ruhengeri,Maize,Rwanda,8/13/2014,254466,213752,RWF
Ruhengeri,Maize,Rwanda,8/14/2014,223932,213753,RWF
Ruhengeri,Maize,Rwanda,8/15/2014,223944,213765,RWF
Ruhengeri,Maize,Rwanda,8/18/2014,221292,211233,RWF
Ruhengeri,Maize,Rwanda,8/19/2014,218073,208160,RWF
Ruhengeri,Maize,Rwanda,8/20/2014,251105,210928,RWF
Ruhengeri,Maize,Rwanda,8/21/2014,250000,210000,RWF
Ruhengeri,Maize,Rwanda,8/22/2014,249633,209692,RWF
Ruhengeri,Maize,Rwanda,8/25/2014,220000,210000,RWF
Ruhengeri,Maize,Rwanda,8/26/2014,219037,209080,RWF
Ruhengeri,Maize,Rwanda,8/27/2014,219032,209076,RWF
Ruhengeri,Maize,Rwanda,8/28/2014,220324,210309,RWF
Ruhengeri,Maize,Rwanda,8/29/2014,219676,209691,RWF
Ruhengeri,Maize,Rwanda,9/1/2014,220972,210928,RWF
Ruhengeri,Maize,Rwanda,9/2/2014,219678,209692,RWF
Ruhengeri,Maize,Rwanda,9/3/2014,219677,209692,RWF
Ruhengeri,Maize,Rwanda,9/4/2014,219676,209691,RWF
Ruhengeri,Maize,Rwanda,9/5/2014,220000,210000,RWF
Ruhengeri,Maize,Rwanda,9/8/2014,222955,212821,RWF
Ruhengeri,Maize,Rwanda,9/9/2014,220648,210618,RWF
Ruhengeri,Maize,Rwanda,9/10/2014,220323,210308,RWF
Ruhengeri,Maize,Rwanda,9/11/2014,223655,213489,RWF
Ruhengeri,Maize,Rwanda,9/12/2014,223641,213476,RWF
Ruhengeri,Maize,Rwanda,9/15/2014,218387,208460,RWF
Ruhengeri,Maize,Rwanda,9/16/2014,220975,210931,RWF
Ruhengeri,Maize,Rwanda,9/17/2014,219676,209691,RWF
Ruhengeri,Maize,Rwanda,9/18/2014,220324,210309,RWF
Ruhengeri,Maize,Rwanda,9/19/2014,221294,211236,RWF
Ruhengeri,Maize,Rwanda,9/22/2014,219035,209079,RWF
Ruhengeri,Maize,Rwanda,9/23/2014,220646,210617,RWF
Ruhengeri,Maize,Rwanda,9/24/2014,219033,209078,RWF
Ruhengeri,Maize,Rwanda,9/25/2014,220647,210618,RWF
Ruhengeri,Maize,Rwanda,9/26/2014,220000,210000,RWF
Ruhengeri,Maize,Rwanda,9/29/2014,219678,209692,RWF
Ruhengeri,Maize,Rwanda,9/30/2014,220323,210308,RWF
Ruhengeri,Maize,Rwanda,10/1/2014,219033,209078,RWF
